,Date,User,Tweet
635,2018-11-17 11:22:58+00:00,BitcoinGarden,SophiaTX And Crypto Valley Malaysia Inks Pact To Drive Blockchain Adoption And Implementation Of Industry 4.0 In ASEAN https://t.co/Xwl9uD89Wc tnx @Sophia_TX_ | #Crypto #News https://t.co/OuGuhhr7SP
636,2018-11-16 05:57:06+00:00,CurtinMalaysia,Media Release: Industry representatives and Curtin Malaysia community learn more about Industry 4.0 https://t.co/Xsw04J8HNj #curtinmalaysia #industry4 #digital #digitaleconomy https://t.co/6JHXz1kKBT
637,2018-11-15 20:46:40+00:00,4irNZ,"#4irAwareness Large interest in 4ir comes from Morocco Oman Tunisia South Africa Malaysia See Interest over time on Google Trends for Fourth Industrial Revolution, 4ir, industry 4.0 - https://t.co/iMoDukIDkq"
638,2018-11-15 05:39:57+00:00,maszlee,"NATIONAL INDUSTRY DIALOGUE 2018 

Objektif program membincangkan relevan dan harapan ke atas graduan TVET di Malaysia serta memberikan maklumat berkaitan cabaran dan peluang dlm membentuk modal insan dlm landskap ekonomi 4.0. https://t.co/eoSkL5KvlH"
639,2018-11-15 01:04:19+00:00,Industry4wrd,The Malaysia concept of Industry 4.0 https://t.co/q7h7OKoXR8
640,2018-11-14 14:07:11+00:00,ABNewswire,SophiaTX And Crypto Valley Malaysia Inks Pact To Drive Blockchain Adoption And Implementation Of Industry 4.0 in ASEAN https://t.co/QHIvOX00wg https://t.co/ypCk7NyKjX
641,2018-11-14 13:40:08+00:00,Sophia_TX_,"Our Malaysian team has just taken the first step in bridging the gap in the industry 4.0 value chain in ASEAN by signing a MoU with Crypto Valley Malaysia - a Hybrid Exponential Technologies research and innovation center. Read more here: https://t.co/0eypjgtnFg

$SPHTX #SophiaTX"
642,2018-11-14 10:46:01+00:00,DiploMix,#businessfrance @BF_Malaysia: RT @FRinMalaysia: First nationwide #IoT network launched by @Xperanti_iot with @sigfox technology ! Major breakthrough for industry 4.0 in… ○ https://t.co/fuuI9GEhT3
643,2018-11-14 04:00:11+00:00,CompareHero_MY,What is Industry 4.0? Will it help advance Malaysia's industries? https://t.co/qmcXzn8vBW
644,2018-11-14 01:22:25+00:00,skidolma,"https://t.co/ChS2kGgmUt
1)Intratrade and trade integration 2)learn from Asian countries’ success 3)Malaysia’s Industry 4.0 policy(Oct 2018) 4)economic research institution in East Asia proposal 5)connectivity 6)RCEP-AEC 7)ASEAN as one regional power in global challenges #note"
645,2018-11-13 12:24:30+00:00,SriG6,"#Leadership &amp; Talent development in the era of Industry 4.0
Panelist session in collaboration with Ministry of International Trade Industry in the Hypernet of Things #HOT Conference organised by Malaysia IoT Association. #digitaltransformation #ir4 #4ir #…https://t.co/JCqLZILH7S"
646,2018-11-13 11:49:05+00:00,FRinMalaysia,First nationwide #IoT network launched by @Xperanti_iot with @sigfox technology ! Major breakthrough for industry 4.0 in Malaysia ! A new era starts https://t.co/I9xpt8mXyS
647,2018-11-13 06:17:11+00:00,MageshShawn,"Let's hear what Malaysians think about Industry 4.0.
#myfuturemycountry #myfear #industry4 #mageshshawn #malaysia https://t.co/Gh1zp0zEsb"
648,2018-11-13 05:30:23+00:00,winstonetco,"RT BFMradio: In the mid-term review on the 11th #Malaysia Plan, the government said with the launch of the National Industry 4.0 Policy, this will intensify the adoption of Industry 4.0 related technologies. What do you know about Industry 4.0? Produced … https://t.co/EqyB7rYzmu"
649,2018-11-13 05:26:08+00:00,BFMradio,"In the mid-term review on the 11th #Malaysia Plan, the government said with the launch of the National Industry 4.0 Policy, this will intensify the adoption of Industry 4.0 related technologies. What do you know about Industry 4.0? Produced in collaboration with @OfficialMIDA. https://t.co/wW3o0yGiWH"
650,2018-11-12 00:49:20+00:00,Rezalk23,"@NanoMalaysia has been partnering with Malaysia's startups and SMEs to develop &amp; commercialize disruptive high (nano) tech products under 11th Malaysia Plan aligned to Industry 4.0

@chedetofficial
@yeobeeyin
@AzminAli
@DarellLeiking
@munirah_11
@imokman

https://t.co/597UNP72Sy"
651,2018-11-09 07:09:17+00:00,winstonetco,"RT BFMradio: What is it about embracing Industry 4.0 that’s so important for the Malaysia government to incorporate it in the National Policy?
To find out, watch the full video here: https://t.co/M2EhdZEPvy https://t.co/VbuAMssC5J"
652,2018-11-09 07:06:02+00:00,BFMradio,"What is it about embracing Industry 4.0 that’s so important for the Malaysia government to incorporate it in the National Policy?
To find out, watch the full video here: https://t.co/nct4TUQyDH https://t.co/ZqYiYIL43x"
653,2018-11-09 03:25:52+00:00,Fusionexgroup,"#Fusionex VP of New Technologies Raju Chellam shared #Malaysia is well positioned to embrace Industry 4.0 due to its many unique qualities and skill sets such as its English language competency, infrastructure and competitive priced labor. Read: https://t.co/zUyyTI1nV1. https://t.co/l2XI4X6PxQ"
654,2018-11-08 12:30:00+00:00,EricssonAPAC,"#ICYMI: Industry 4.0 is here! At Malaysia, we recently showcased how #5G &amp; #IoT can revolutionize the future with connected excavators &amp; an IoT enabled landslide warning system. Catch a few glimpses here. https://t.co/8MPCRcsk9s"
655,2018-11-07 09:52:31+00:00,BeforeBelief,"#4irMY Malaysia ! See Interest over time on Google Trends for Fourth Industrial Revolution, 4ir, industry 4.0 - https://t.co/JuI93A5eMm"
656,2018-11-07 09:05:17+00:00,RenodoRandy,On hand for the soft launch of the new Center of 9 Pillars initiative by #MTDC (Malaysian Technology Development Corp) to drive #IoT ecosystem cooperation in support of the new Industry 4.0 Strategy in Malaysia #MyIotA #artificialintelligence #cloudcomput…https://t.co/8jPvQgX71N
657,2018-11-07 08:09:24+00:00,winstonetco,"RT BFMradio: MIDA OfficialMIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond, thus mobilizing Malaysia for the next phase of evolution, Industry 4.0. How do you envision the 4th Industrial R… https://t.co/9qTbrm1v9l"
658,2018-11-07 08:08:16+00:00,BFMradio,"MIDA @OfficialMIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond, thus mobilizing Malaysia for the next phase of evolution, Industry 4.0. How do you envision the 4th Industrial Revolution to transform the country? https://t.co/vPyUzPwKea"
659,2018-11-07 07:59:22+00:00,winstonetco,"RT BFMradio: OfficialMIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond, thus mobilizing Malaysia for the next phase of evolution, Industry 4.0. How do you envision the 4th Industrial Revolu… https://t.co/gyMqSTzzPk"
660,2018-11-07 05:04:21+00:00,winstonetco,"RT BFMradio: MIDA #MIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond. Thus, mobilising Malaysia for the next phase of evolution, Industry 4.0.

How do you envisage the Fourth Industrial Rev… https://t.co/qVGkZnwNjY"
661,2018-11-07 05:04:20+00:00,winstonetco,"RT BFMradio: OfficialMIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond. Thus, mobilising Malaysia for the next phase of evolution, Industry 4.0.

How do you envisage the Fourth Industrial R… https://t.co/vEv1SgRC6U"
662,2018-11-07 05:00:32+00:00,BFMradio,"@OfficialMIDA has been taking initiatives to prepare local companies to be able to thrive in the digital economy and beyond. Thus, mobilising Malaysia for the next phase of evolution, Industry 4.0.

How do you envisage the Fourth Industrial Revolution to transform the country? https://t.co/DSA7MSH8QN"
663,2018-11-06 17:46:22+00:00,VcKhoo,The Prime Minister of Malaysia launched the Industry 4.0 National Policy for Malaysian. https://t.co/7050JDF2lC https://t.co/hvfrJe9lpk
664,2018-11-05 11:37:59+00:00,AHKMALAYSIA,"#German companies in #Malaysia are among the top #FDI contributors to the economy, especially in Industry 4.0 and broader tech sectors. #Budget2019 means a lot to us. Good to have this opportunity to touch base! https://t.co/mTY5gCAyac"
665,2018-11-05 07:52:33+00:00,beritartm,"5 NOV - BELANJAWAN 2019: LONJAKAN INDUSTRI 4.0 Darell Leiking Ministry of International Trade and Industry, Malaysia Mohd Redzuan Yusof  Kementerian Pembangunan Usahawan https://t.co/TPdYrh7BT4"
666,2018-11-03 20:20:01+00:00,OWWRGMN,Budget 2019 demonstrates Malaysia’s commitment to accelerate Industry 4.0 — Albert Chai | Malay Mail https://t.co/8huP5EyhSS
667,2018-11-03 04:35:05+00:00,cookitwell74,@AzminAli That’s Malaysia entering the industry revolution 4.0 - new competences - new dynamic - new jobs - new Industry. VR technology enhance from the primary to the 3rd economic sector with a forecast of USD 30 billion in 2020 and USD 100 billion in 2025. That’s why the gov tax OTT. https://t.co/QgYAHOQwF0
668,2018-11-03 03:46:13+00:00,EdorasLYN,"#GenerationIoT is set to Disrupt with the announcement of Malaysia's Industry 4wrd - https://t.co/SnCkrNyOE8
INDUSTRY 4.0 https://t.co/SnCkrNyOE8"
669,2018-11-03 02:40:46+00:00,EZvybe,Budget 2019 demonstrates Malaysia’s commitment to accelerate Industry 4.0 — Albert Chai https://t.co/3qMgxfUMnZ
670,2018-11-03 00:31:41+00:00,navinraja97,"Finally
Malaysia is moving towards Global prominence that we are open to new innovations related to industry 4.0 and equally competitive with well equiped technologies .
#2019Budget"
671,2018-11-02 16:22:43+00:00,iotexpertit,Industry 4wrd – Malaysia National Policy on Industry 4.0 – https://t.co/xPUvOMoyvD
672,2018-11-02 14:17:00+00:00,malaymail,Budget 2019 demonstrates Malaysia’s commitment to accelerate Industry 4.0 — Albert Chai https://t.co/nbTFtV98tL
673,2018-11-02 11:08:26+00:00,staronline,"#Budget2019 The allocation is to assist the first 500 SMEs to carry out the Readiness Assessment to migrate to Industry 4.0 platforms via Malaysia Productivity Corporation.

#Belanjawan2019"
674,2018-11-02 10:55:13+00:00,IdO_tech,Industry 4wrd - Malaysia National Policy on Industry 4.0 - | https://t.co/dthrax9Ndm
675,2018-11-02 09:53:33+00:00,PwC_Malaysia,"Assistance of RM210m which will benefit 500 SME companies to shift to Industry 4.0.  #Automation, modernisation, #AI and robotics - our SMEs need to upscale to compete in an increasingly borderless world. Good initiative. #Industry40"
676,2018-11-02 08:28:20+00:00,abunchofdata,Industry 4wrd - Malaysia National Policy on Industry 4.0 - https://t.co/pIp4rKxmfP #IoT #automation #technology #AI #innovation #BigData #DataScience #SmartCity #DIY #abunchofdata
677,2018-11-02 08:28:16+00:00,BlogBookMark,Industry 4wrd – Malaysia National Policy on Industry 4.0 – https://t.co/83fpHeIBET
678,2018-11-02 08:17:07+00:00,AhmadTX,Industry 4wrd - Malaysia National Policy on Industry 4.0 - https://t.co/v5tAjLy9Xs #futuretech
679,2018-11-02 06:29:49+00:00,ABB_Malaysia,"Here are some of the interesting highlights at the recent Launching Of The National Policy On Industry 4.0 at Menara MITI, Kuala Lumpur. #Industry4WRD @MITIMalaysia https://t.co/YxeWCg6WaY"
680,2018-11-02 05:56:34+00:00,EricssonAPAC,"Industry 4.0 is here! At Malaysia, we recently showcased how #5G &amp; #IoT can revolutionize the future with connected excavators &amp; an IoT enabled landslide warning system. Catch a few glimpses here. https://t.co/QteglCv6D0"
681,2018-11-02 00:20:33+00:00,MITIMalaysia,Malaysia launches Industry 4.0 policy https://t.co/ZlqXstungG
682,2018-11-02 00:20:14+00:00,MITIMalaysia,Malaysia Launches National Policy on Industry 4.0 https://t.co/a8KA9XD0J9
683,2018-11-01 13:20:25+00:00,SteffenEnemark,"In commemoration with the Launching Of The National Policy On Industry 4.0, Laurent Maillefer; Vice President of Robotics of ABB Malaysia will be presenting on ‘Connectivity &amp; Collaboration’ at 1.40pm today in the Pocket Talk session in Menara MITI, Kuala https://t.co/u0FhVQTsNd"
684,2018-11-01 11:40:55+00:00,MARiiMalaysia,"The National Policy on Industry 4.0 was officially launched yesterday by the Prime Minister of Malaysia, YAB Tun Dr. Mahathir bin Mohamad.
Check out some of the photos taken during the event!
@MITIMalaysia @chedetofficial https://t.co/rZLrDbN18U"
685,2018-11-01 11:30:26+00:00,DiploMix,#businessfrance @BF_Malaysia: RT @MITIMalaysia: TQ YAB Prime Minister Tun Dr. Mahathir bin Mohamad for announcing the National Policy on Industry 4.0! Msia's manufacturi… ○ https://t.co/PF1UWe8LAP
686,2018-11-01 09:40:29+00:00,iotexpertit,Malaysia National Industry 4.0 Policy Framework https://t.co/GJ3dTjvuvW
687,2018-11-01 06:30:32+00:00,manResources12,Equipping Malaysia's manufacturing sector and SMEs for industry 4.0 - Human Resources Online https://t.co/OcbCGemh8a
688,2018-11-01 03:34:44+00:00,ChelseaHsu,"In commemoration with the Launching Of The National Policy On Industry 4.0, Laurent Maillefer; Vice President of Robotics of ABB Malaysia will be presenting on ‘Connectivity &amp; Collaboration’ at 1.40pm today in the Pocket Talk session in Menara MITI, Kuala https://t.co/TAO69t5CG7"
689,2018-11-01 01:12:44+00:00,DeRAF_Z,"Bercakap tentang Industry 4.0 di Malaysia, are we ready for this? Salary? Demand and supply in every sector for employee?"
690,2018-11-01 00:59:56+00:00,Mdasser,"Tun Dr Mahathir, Prime Minister of Malaysia launched  Malaysia's Industry 4.0 framework Policy this week. 

The focus of the framework is  on strategies to enable the manufacturing and service sectors to build their digital capacity, transform and stay co…https://t.co/IhMUcJWw8h"
691,2018-10-31 14:16:15+00:00,JohnsonThongLP,"Malaysia's Industry 4.0 adoption 'boils down to knowledge on application', says Dr M https://t.co/kBqSdhkWuE https://t.co/cPmqDpovxZ"
692,2018-10-31 13:07:05+00:00,EricssonAPAC,"Malaysian PM, YAB Tun Dr. Mahathir Mohamad &amp; Idham Nawawi, Celcom CEO with Todd Ashton, President of Ericsson Malaysia, Sri Lanka &amp; Bangladesh experiencing Ericsson Industry 4.0 &amp; 5G use cases live in Malaysia @PMOMalaysia https://t.co/guk1LdQHIS"
693,2018-10-31 10:16:15+00:00,fulda_palma,Malaysia big data industry 4.0 https://t.co/OBADE7TL7Q
694,2018-10-31 10:12:52+00:00,Rezalk23,"Malaysia launches into Industry 4.0 with #Industry4wrd 

@chedetofficial 
@AzminAli https://t.co/KJiBdOS9eB"
695,2018-10-31 09:46:15+00:00,MSegerstrom,"In commemoration with the Launching Of The National Policy On Industry 4.0, Laurent Maillefer; Vice President of Robotics of ABB Malaysia will be presenting on ‘Connectivity &amp; Collaboration’ at 1.40pm today in the Pocket Talk session in Menara MITI, Kuala https://t.co/3xwsY9LiRP"
696,2018-10-31 09:28:52+00:00,MITIMalaysia,"Malaysia's Industry 4.0 adoption 'boils down to knowledge on application', says Dr M https://t.co/gb7HJi5IRv"
697,2018-10-31 09:14:36+00:00,TechnoBrozek,"Today, Malaysia government officially launched national policy to drive local manufacturing industry towards Industry 4.0

#TechnoBrozek
#BrozekAcceleratorProgram
#Industry4WRD 
#Industry40 
#4thIndustrialRevolution https://t.co/C9y1v2WtRD"
698,2018-10-31 09:02:14+00:00,iotosphere,Malaysia National Industry 4.0 Policy Framework https://t.co/TDyoC8cqOg
699,2018-10-31 08:40:21+00:00,AhmadTX,Malaysia National Industry 4.0 Policy Framework https://t.co/1vuri2nCSq #futuretech
700,2018-10-31 08:31:57+00:00,mimosmalaysia,"The Launch of National Policy on Industry 4.0. YAB Tun Dr Mahathir bin Mohamad, Prime Minister of Malaysia and YB Datuk Darell Leiking, Minister of International Trade and Industry is seen here in the photos.
#Industry40 #4IR"
701,2018-10-31 08:27:56+00:00,indranil_lahiri,"At the National Industry 4.0 Launching Ceremony with PM of #Malaysia @chedetofficial, @MITIMalaysia Minister @DarellLeiking and Deputy @imokman. A big leap for the local #manufacturing industry. https://t.co/zCrUAj5ZbM"
702,2018-10-31 06:33:16+00:00,shxhgriezmann,Kenapa Industry 4.0 tibah trending kt Malaysia ni?
703,2018-10-31 06:19:21+00:00,husniyah98,"The national policy on industry 4.0 could really bring a new light to Malaysia, since the tech industry is very much in demand right now. Can't wait to see the future Malaysia! #Industry4wrd https://t.co/2yc32WCF7q"
704,2018-10-31 06:01:47+00:00,finworld_consul,"#Bursa #Market #updates #Malaysia's Industry 4.0 adoption 'boils down to knowledge on application', says Dr M The limitless #growth potential from #digital adoption amid the fourth #industrial revolution ""boils down to #knowledge on application"", said #PM Tun Dr Mahathir Mohamad. https://t.co/Ko7aey0UcJ"
705,2018-10-31 05:47:59+00:00,finworld_consul,"#Bursa #Malayisa #Market #Index 
#PM unveils four-pronged strategy to boost #manufacturing
 Tun Dr #Mahathir_Mohamad launched the #National #Policy on #Industry  4.0 known as Industry4WRD-a four-pronged strategy to boost #Malaysia’s manufacturing #sector via higher #Productivity https://t.co/tZTbBO9Vz8"
